chromosome	family	start	end	size	genes
12	61	23410052	23436485	3	Os12g0568900,Os12g0569300,Os12g0569500
12	302	23501423	23516013	3	Os12g0570700,Os12g0571000,Os12g0571100
12	2859	23524209	23531011	3	Os12g0571400,Os12g0571500,Os12g0571600
12	14	23584169	23593482	2	Os12g0572300,Os12g0572400
12	2811	23739977	23783505	3	Os12g0575300,Os12g0575400,Os12g0576100
12	620	23805228	23822961	3	Os12g0576600,Os12g0576700,Os12g0576750
12	4632	23944117	23951881	2	Os12g0578600,Os12g0578700
12	6	24154936	24186538	3	Os12g0582000,Os12g0582666,Os12g0582700
12	1188	24646431	24700773	2	Os12g0589400,Os12g0590400
12	233	24777228	24786307	2	Os12g0591300,Os12g0591500
12	1266	24961949	24996461	3	Os12g0594700,Os12g0595200,Os12g0595300
12	8	25116029	25215504	2	Os12g0597800,Os12g0599400
12	41	25236012	25246733	2	Os12g0599900,Os12g0600100
12	99	25310893	25327111	2	Os12g0601300,Os12g0601400
12	7	25444907	25463501	2	Os12g0603700,Os12g0603800
12	534	25553547	25569052	2	Os12g0605300,Os12g0605500
12	1	25583204	25597136	2	Os12g0605900,Os12g0606000
12	172	26026407	26046857	3	Os12g0614100,Os12g0614200,Os12g0614500
12	1	26073324	26096538	5	Os12g0614800,Os12g0614851,Os12g0615000,Os12g0615100,Os12g0615300
12	4634	26646688	26661206	2	Os12g0623950,Os12g0624050
12	4633	26649758	26662924	2	Os12g0623900,Os12g0624000
12	107	26672423	26685828	2	Os12g0624400,Os12g0624700
12	61	26913087	26981082	6	Os12g0628600,Os12g0629300,Os12g0629700,Os12g0630100,Os12g0630200,Os12g0630500
12	2	27109127	27126252	2	Os12g0632800,Os12g0632900
12	291	27301298	27317290	4	Os12g0637000,Os12g0637100,Os12g0637200,Os12g0637400
12	261	27324762	27331936	2	Os12g0637700,Os12g0637800
12	15	27346312	27361454	2	Os12g0638200,Os12g0638300
12	84	27412307	27427718	3	Os12g0639200,Os12g0639400,Os12g0639500
