seqid	assembly	chromosome	start	end	strand	geneID	hsfamily	lsfamily
Os07t0175500-00	IRGSP-1.0	7	3976534	3977701	1	Os07g0175500	0	94
Os07t0175600-01	IRGSP-1.0	7	3980211	3981196	1	Os07g0175600	909	94
Os07t0175750-00	IRGSP-1.0	7	3982793	3986630	-1	Os07g0175750	4007	3629
Os07t0175900-01	IRGSP-1.0	7	3991680	3996800	-1	Os07g0175900	95	237
Os07t0176200-01	IRGSP-1.0	7	4020306	4027399	1	Os07g0176200	1487	534
Os07t0176300-01	IRGSP-1.0	7	4020600	4022499	1	Os07g0176300	2176	2288
Os07t0176401-00	IRGSP-1.0	7	4023421	4027387	-1	Os07g0176401	0	0
Os07t0176500-01	IRGSP-1.0	7	4029361	4030853	-1	Os07g0176500	223	2
Os07t0176400-00	IRGSP-1.0	7	4029711	4030679	1	Os07g0176400	0	125
Os07t0176600-01	IRGSP-1.0	7	4049784	4054523	1	Os07g0176600	821	766
Os07t0176900-01	IRGSP-1.0	7	4068004	4070134	-1	Os07g0176900	4803	2374
Os07t0177000-00	IRGSP-1.0	7	4071947	4076070	-1	Os07g0177000	2469	167
Os07t0176966-01	IRGSP-1.0	7	4072468	4076141	1	Os07g0176966	0	0
Os07t0177100-01	IRGSP-1.0	7	4077504	4085522	1	Os07g0177100	0	0
Os07t0177200-01	IRGSP-1.0	7	4087454	4088971	-1	Os07g0177200	689	733
Os07t0177300-01	IRGSP-1.0	7	4089230	4092086	-1	Os07g0177300	689	733
Os07t0178100-01	IRGSP-1.0	7	4118436	4123587	1	Os07g0178100	1739	1637
Os07t0178600-01	IRGSP-1.0	7	4139160	4142436	1	Os07g0178600	38	135
Os07t0178700-01	IRGSP-1.0	7	4143416	4144441	1	Os07g0178700	751	971
Os07t0178800-01	IRGSP-1.0	7	4145912	4146853	1	Os07g0178800	751	971
Os07t0178900-01	IRGSP-1.0	7	4151000	4156036	-1	Os07g0178900	2212	1482
Os07t0178950-00	IRGSP-1.0	7	4156181	4158543	-1	Os07g0178950	0	0
Os07t0179000-01	IRGSP-1.0	7	4156203	4159791	1	Os07g0179000	0	12
Os07t0179200-01	IRGSP-1.0	7	4179287	4181396	1	Os07g0179200	3857	2426
Os07t0179300-00	IRGSP-1.0	7	4182044	4184048	-1	Os07g0179300	5261	3253
Os07t0179400-01	IRGSP-1.0	7	4185365	4187968	-1	Os07g0179400	3771	2250
Os07t0179500-00	IRGSP-1.0	7	4191047	4192262	-1	Os07g0179500	4681	746
Os07t0179700-00	IRGSP-1.0	7	4199981	4200594	1	Os07g0179700	5262	127
Os07t0180000-01	IRGSP-1.0	7	4213482	4214137	1	Os07g0180000	0	0
Os07t0180100-00	IRGSP-1.0	7	4219935	4221821	1	Os07g0180100	2840	95
Os07t0180300-01	IRGSP-1.0	7	4226700	4230082	-1	Os07g0180300	2840	95
Os07t0180700-01	IRGSP-1.0	7	4240044	4253407	1	Os07g0180700	112	285
Os07t0180800-00	IRGSP-1.0	7	4254293	4258677	-1	Os07g0180800	0	805
Os07t0180900-01	IRGSP-1.0	7	4263172	4265561	1	Os07g0180900	4682	4050
Os07t0181000-05	IRGSP-1.0	7	4266882	4271518	1	Os07g0181000	3436	520
Os07t0181100-01	IRGSP-1.0	7	4283646	4287282	1	Os07g0181100	352	323
Os07t0181200-00	IRGSP-1.0	7	4288289	4288734	1	Os07g0181200	1323	36
Os07t0181500-01	IRGSP-1.0	7	4305620	4307513	1	Os07g0181500	876	463
Os07t0181700-01	IRGSP-1.0	7	4312794	4318815	1	Os07g0181700	4683	3154
Os07t0181750-00	IRGSP-1.0	7	4312921	4318452	-1	Os07g0181750	0	0
Os07t0181800-01	IRGSP-1.0	7	4318811	4320328	-1	Os07g0181800	0	0
Os07t0182000-01	IRGSP-1.0	7	4322232	4326713	-1	Os07g0182000	356	2239
Os07t0182100-01	IRGSP-1.0	7	4330503	4333642	-1	Os07g0182100	1246	1190
Os07t0182200-01	IRGSP-1.0	7	4339902	4342192	1	Os07g0182200	9	8
Os07t0182400-01	IRGSP-1.0	7	4355211	4356572	-1	Os07g0182400	76	99
Os07t0182601-00	IRGSP-1.0	7	4375795	4377801	-1	Os07g0182601	4600	234
Os07t0182900-05	IRGSP-1.0	7	4382328	4391940	1	Os07g0182900	4684	3865
Os07t0183050-00	IRGSP-1.0	7	4401187	4402039	-1	Os07g0183050	808	60
Os07t0183100-00	IRGSP-1.0	7	4402060	4403139	-1	Os07g0183100	808	60
Os07t0183200-01	IRGSP-1.0	7	4403712	4405484	1	Os07g0183200	808	2010
Os07t0183350-00	IRGSP-1.0	7	4406706	4409656	1	Os07g0183350	808	2010
Os07t0183700-00	IRGSP-1.0	7	4432593	4434430	1	Os07g0183700	808	2010
Os07t0184200-01	IRGSP-1.0	7	4457611	4459225	1	Os07g0184200	0	1172
Os07t0184500-01	IRGSP-1.0	7	4467429	4468766	1	Os07g0184500	4811	4118
Os07t0184633-00	IRGSP-1.0	7	4472355	4473004	1	Os07g0184633	0	2677
Os07t0184800-01	IRGSP-1.0	7	4483447	4484756	1	Os07g0184800	1786	858
Os07t0184850-00	IRGSP-1.0	7	4483879	4484607	-1	Os07g0184850	0	4102
Os07t0184900-03	IRGSP-1.0	7	4486392	4498866	1	Os07g0184900	0	0
Os07t0184950-00	IRGSP-1.0	7	4490835	4491612	-1	Os07g0184950	0	0
Os07t0185000-01	IRGSP-1.0	7	4499107	4501911	-1	Os07g0185000	408	657
Os07t0185100-01	IRGSP-1.0	7	4499384	4500796	1	Os07g0185100	0	0
Os07t0185200-02	IRGSP-1.0	7	4503371	4507031	-1	Os07g0185200	2313	1358
Os07t0185300-01	IRGSP-1.0	7	4509152	4513785	-1	Os07g0185300	0	2371
Os07t0185432-00	IRGSP-1.0	7	4532354	4536461	1	Os07g0185432	1148	1082
Os07t0185700-01	IRGSP-1.0	7	4544924	4552953	1	Os07g0185700	5151	4316
Os07t0185800-01	IRGSP-1.0	7	4557242	4559678	1	Os07g0185800	0	0
Os07t0185900-01	IRGSP-1.0	7	4567730	4568349	-1	Os07g0185900	1777	1913
Os07t0186000-02	IRGSP-1.0	7	4574319	4576229	-1	Os07g0186000	1789	216
Os07t0186150-00	IRGSP-1.0	7	4592997	4595609	1	Os07g0186150	274	228
Os07t0186200-01	IRGSP-1.0	7	4593094	4595607	-1	Os07g0186200	36	1
Os07t0186400-01	IRGSP-1.0	7	4606698	4614551	1	Os07g0186400	1788	703
Os07t0186500-01	IRGSP-1.0	7	4618666	4622754	1	Os07g0186500	0	59
Os07t0187000-01	IRGSP-1.0	7	4642474	4644600	1	Os07g0187000	0	2958
Os07t0187001-01	IRGSP-1.0	7	4646182	4646753	-1	Os07g0187001	0	0
Os07t0187200-01	IRGSP-1.0	7	4655617	4659184	1	Os07g0187200	0	0
Os07t0187300-01	IRGSP-1.0	7	4659521	4662743	-1	Os07g0187300	0	0
Os07t0187350-00	IRGSP-1.0	7	4659558	4661839	1	Os07g0187350	0	0
Os07t0187400-00	IRGSP-1.0	7	4663426	4667478	-1	Os07g0187400	2478	2479
Os07t0187700-01	IRGSP-1.0	7	4682480	4687646	1	Os07g0187700	4686	1997
Os07t0187900-01	IRGSP-1.0	7	4697237	4699531	1	Os07g0187900	414	261
Os07t0188000-01	IRGSP-1.0	7	4702978	4712517	-1	Os07g0188000	113	150
Os07t0188050-00	IRGSP-1.0	7	4703148	4704371	1	Os07g0188050	0	3696
Os07t0188233-01	IRGSP-1.0	7	4719660	4722675	1	Os07g0188233	0	0
Os07t0188266-00	IRGSP-1.0	7	4725715	4726845	1	Os07g0188266	0	537
Os07t0188700-01	IRGSP-1.0	7	4729466	4733459	1	Os07g0188700	1180	483
Os07t0188750-00	IRGSP-1.0	7	4731806	4733152	-1	Os07g0188750	2110	1642
Os07t0188800-01	IRGSP-1.0	7	4734626	4741454	1	Os07g0188800	0	311
Os07t0189400-01	IRGSP-1.0	7	4758553	4760320	-1	Os07g0189400	4600	234
Os07t0189700-01	IRGSP-1.0	7	4773059	4774386	1	Os07g0189700	1247	1433
Os07t0189800-01	IRGSP-1.0	7	4774734	4776611	-1	Os07g0189800	1247	1433
Os07t0190000-01	IRGSP-1.0	7	4821207	4824665	1	Os07g0190000	2842	2696
Os07t0190150-00	IRGSP-1.0	7	4833925	4834809	1	Os07g0190150	2133	628
Os07t0190400-00	IRGSP-1.0	7	4863214	4864110	1	Os07g0190400	0	81
Os07t0190600-01	IRGSP-1.0	7	4868011	4877912	-1	Os07g0190600	0	998
Os07t0190650-00	IRGSP-1.0	7	4878345	4880263	-1	Os07g0190650	686	15
Os07t0190700-01	IRGSP-1.0	7	4878496	4880469	1	Os07g0190700	0	0
Os07t0190800-01	IRGSP-1.0	7	4880571	4882104	-1	Os07g0190800	1789	431
Os07t0190900-01	IRGSP-1.0	7	4882878	4890086	-1	Os07g0190900	4282	2574
Os07t0191000-01	IRGSP-1.0	7	4890273	4893660	1	Os07g0191000	5263	3498
Os07t0191200-01	IRGSP-1.0	7	4914656	4920788	1	Os07g0191200	206	317
Os07t0191250-00	IRGSP-1.0	7	4915426	4920406	-1	Os07g0191250	2684	2683
Os07t0191301-00	IRGSP-1.0	7	4925896	4930714	-1	Os07g0191301	0	0
Os07t0191401-00	IRGSP-1.0	7	4935821	4937587	-1	Os07g0191401	0	2656
Os07t0191500-01	IRGSP-1.0	7	4935899	4937910	1	Os07g0191500	8	3
Os07t0191600-01	IRGSP-1.0	7	4940554	4942779	1	Os07g0191600	4690	351
Os07t0191625-00	IRGSP-1.0	7	4941012	4946359	-1	Os07g0191625	0	1418
Os07t0191650-00	IRGSP-1.0	7	4947651	4948597	1	Os07g0191650	0	0
Os07t0191700-01	IRGSP-1.0	7	4949828	4963161	1	Os07g0191700	0	1319
Os07t0191900-01	IRGSP-1.0	7	4967544	4969280	1	Os07g0191900	5076	1877
Os07t0192000-01	IRGSP-1.0	7	4969408	4971145	1	Os07g0192000	57	84
Os07t0192300-01	IRGSP-1.0	7	4978007	4981651	-1	Os07g0192300	1909	2028
Os07t0192550-00	IRGSP-1.0	7	4999115	5000023	-1	Os07g0192550	5264	4395
Os07t0192700-01	IRGSP-1.0	7	5003872	5005726	1	Os07g0192700	57	84
Os07t0192800-01	IRGSP-1.0	7	5009488	5011125	-1	Os07g0192800	57	84
Os07t0192900-00	IRGSP-1.0	7	5013790	5019921	1	Os07g0192900	0	0
Os07t0193000-01	IRGSP-1.0	7	5023650	5027745	1	Os07g0193000	2685	2686
Os07t0193200-00	IRGSP-1.0	7	5030626	5033824	1	Os07g0193200	0	41
Os07t0193600-01	IRGSP-1.0	7	5071071	5076929	-1	Os07g0193600	0	2045
Os07t0193701-00	IRGSP-1.0	7	5077088	5077494	1	Os07g0193701	0	0
Os07t0193800-01	IRGSP-1.0	7	5081853	5084921	-1	Os07g0193800	9	8
Os07t0194000-01	IRGSP-1.0	7	5095716	5099498	1	Os07g0194000	890	641
Os07t0194100-01	IRGSP-1.0	7	5102510	5107297	1	Os07g0194100	347	7
Os07t0194300-01	IRGSP-1.0	7	5109201	5109767	-1	Os07g0194300	0	0
Os07t0194400-00	IRGSP-1.0	7	5115242	5115514	-1	Os07g0194400	339	178
Os07t0194500-01	IRGSP-1.0	7	5116681	5119153	-1	Os07g0194500	222	335
Os07t0194675-00	IRGSP-1.0	7	5120683	5121013	1	Os07g0194675	1	4
Os07t0194800-02	IRGSP-1.0	7	5128652	5132968	-1	Os07g0194800	500	445
Os07t0194950-01	IRGSP-1.0	7	5133446	5136515	-1	Os07g0194950	0	0
Os07t0195100-01	IRGSP-1.0	7	5145085	5148743	-1	Os07g0195100	284	40
Os07t0195200-01	IRGSP-1.0	7	5151366	5155561	-1	Os07g0195200	500	445
Os07t0195300-00	IRGSP-1.0	7	5165197	5166518	-1	Os07g0195300	2316	699
Os07t0195350-01	IRGSP-1.0	7	5166692	5170944	1	Os07g0195350	1149	1371
Os07t0195400-01	IRGSP-1.0	7	5179090	5182750	-1	Os07g0195400	0	0
Os07t0196100-01	IRGSP-1.0	7	5212559	5215354	-1	Os07g0196100	0	0
Os07t0196200-01	IRGSP-1.0	7	5216029	5217014	-1	Os07g0196200	0	0
Os07t0196300-01	IRGSP-1.0	7	5219438	5226721	1	Os07g0196300	635	699
Os07t0196700-00	IRGSP-1.0	7	5237177	5239545	-1	Os07g0196700	0	222
Os07t0196900-01	IRGSP-1.0	7	5249181	5251071	1	Os07g0196900	5265	699
Os07t0197000-00	IRGSP-1.0	7	5253172	5254221	-1	Os07g0197000	0	699
Os07t0197100-01	IRGSP-1.0	7	5258355	5259764	1	Os07g0197100	286	507
Os07t0197300-00	IRGSP-1.0	7	5263397	5273423	-1	Os07g0197300	2347	10
Os07t0197400-01	IRGSP-1.0	7	5276964	5279196	1	Os07g0197400	0	0
Os07t0197500-00	IRGSP-1.0	7	5281095	5293886	-1	Os07g0197500	2347	10
Os07t0198300-01	IRGSP-1.0	7	5313828	5318057	1	Os07g0198300	2569	94
Os07t0198650-00	IRGSP-1.0	7	5327888	5328442	-1	Os07g0198650	0	0
Os07t0199000-01	IRGSP-1.0	7	5348937	5353611	-1	Os07g0199000	5266	2754
Os07t0199350-00	IRGSP-1.0	7	5365996	5366643	-1	Os07g0199350	0	0
Os07t0200000-02	IRGSP-1.0	7	5418768	5424207	-1	Os07g0200000	4694	1924
Os07t0200500-00	IRGSP-1.0	7	5431481	5436147	1	Os07g0200500	5266	2754
Os07t0200700-01	IRGSP-1.0	7	5440357	5445784	1	Os07g0200700	4696	4056
Os07t0200801-00	IRGSP-1.0	7	5446267	5446790	-1	Os07g0200801	1917	1187
Os07t0200900-01	IRGSP-1.0	7	5449457	5450573	1	Os07g0200900	2648	1026
Os07t0201100-01	IRGSP-1.0	7	5452173	5459549	1	Os07g0201100	4396	3866
Os07t0201300-00	IRGSP-1.0	7	5463119	5464797	1	Os07g0201300	885	5
Os07t0201500-00	IRGSP-1.0	7	5481538	5482455	1	Os07g0201500	885	5
Os07t0201800-00	IRGSP-1.0	7	5490710	5492857	1	Os07g0201800	885	5
Os07t0202000-00	IRGSP-1.0	7	5497490	5498989	1	Os07g0202000	885	5
Os07t0202100-02	IRGSP-1.0	7	5500394	5503824	-1	Os07g0202100	1134	39
Os07t0202400-01	IRGSP-1.0	7	5507023	5507708	1	Os07g0202400	0	0
Os07t0202300-01	IRGSP-1.0	7	5508065	5510602	-1	Os07g0202300	5267	2819
Os07t0202900-01	IRGSP-1.0	7	5521609	5526641	1	Os07g0202900	0	3532
Os07t0203275-00	IRGSP-1.0	7	5546812	5548245	1	Os07g0203275	0	0
Os07t0203300-01	IRGSP-1.0	7	5552535	5557133	1	Os07g0203300	0	1745
Os07t0203500-01	IRGSP-1.0	7	5565331	5566233	-1	Os07g0203500	0	0
Os07t0203700-01	IRGSP-1.0	7	5567714	5575694	-1	Os07g0203700	0	4133
Os07t0203800-01	IRGSP-1.0	7	5576917	5580491	-1	Os07g0203800	0	0
Os07t0203900-00	IRGSP-1.0	7	5582400	5584106	1	Os07g0203900	0	3
Os07t0203925-00	IRGSP-1.0	7	5584553	5587357	1	Os07g0203925	499	38
Os07t0204000-00	IRGSP-1.0	7	5593910	5594841	1	Os07g0204000	2	9
Os07t0204100-01	IRGSP-1.0	7	5598662	5600729	1	Os07g0204100	4698	3626
Os07t0204250-00	IRGSP-1.0	7	5598921	5599556	-1	Os07g0204250	0	0
Os07t0204400-00	IRGSP-1.0	7	5612134	5612909	1	Os07g0204400	1496	522
Os07t0204500-01	IRGSP-1.0	7	5613825	5623660	-1	Os07g0204500	0	3204
Os07t0204800-01	IRGSP-1.0	7	5640466	5642369	1	Os07g0204800	2907	894
Os07t0204900-01	IRGSP-1.0	7	5645630	5651129	1	Os07g0204900	0	3840
Os07t0205000-02	IRGSP-1.0	7	5655026	5657111	1	Os07g0205000	2711	2707
Os07t0205200-01	IRGSP-1.0	7	5659654	5667026	1	Os07g0205200	5216	4369
Os07t0205500-01	IRGSP-1.0	7	5682013	5685265	1	Os07g0205500	151	127
Os07t0205600-00	IRGSP-1.0	7	5682196	5685233	-1	Os07g0205600	0	3133
Os07t0205700-01	IRGSP-1.0	7	5691967	5699883	-1	Os07g0205700	0	1853
Os07t0205900-01	IRGSP-1.0	7	5702786	5711287	-1	Os07g0205900	3786	1344
Os07t0206300-00	IRGSP-1.0	7	5725201	5726591	-1	Os07g0206300	0	0
Os07t0206400-01	IRGSP-1.0	7	5736877	5737483	1	Os07g0206400	28	104
Os07t0206500-00	IRGSP-1.0	7	5741877	5742488	1	Os07g0206500	28	104
Os07t0206600-01	IRGSP-1.0	7	5747394	5749826	-1	Os07g0206600	43	89
Os07t0206650-00	IRGSP-1.0	7	5747552	5749325	1	Os07g0206650	0	1801
Os07t0206700-01	IRGSP-1.0	7	5750899	5756651	-1	Os07g0206700	2712	719
Os07t0206750-01	IRGSP-1.0	7	5763808	5768526	1	Os07g0206750	0	0
Os07t0206800-00	IRGSP-1.0	7	5763917	5768534	-1	Os07g0206800	0	2270
Os07t0206850-00	IRGSP-1.0	7	5770675	5771150	-1	Os07g0206850	0	0
Os07t0206900-01	IRGSP-1.0	7	5770888	5771447	1	Os07g0206900	4700	310
Os07t0207100-01	IRGSP-1.0	7	5773958	5777483	-1	Os07g0207100	0	2
Os07t0207301-00	IRGSP-1.0	7	5787338	5787867	-1	Os07g0207301	0	0
Os07t0207400-01	IRGSP-1.0	7	5787547	5789223	1	Os07g0207400	4701	1744
Os07t0207700-01	IRGSP-1.0	7	5806574	5811087	1	Os07g0207700	1444	714
Os07t0207800-00	IRGSP-1.0	7	5812564	5818510	-1	Os07g0207800	1532	116
Os07t0208000-01	IRGSP-1.0	7	5819764	5821777	-1	Os07g0208000	996	936
Os07t0208100-01	IRGSP-1.0	7	5822759	5824346	1	Os07g0208100	1532	116
Os07t0208500-01	IRGSP-1.0	7	5852783	5858718	-1	Os07g0208500	317	93
Os07t0208533-00	IRGSP-1.0	7	5853014	5853641	1	Os07g0208533	0	0
Os07t0208600-01	IRGSP-1.0	7	5864737	5865808	1	Os07g0208600	2713	231
Os07t0208700-00	IRGSP-1.0	7	5864739	5865707	-1	Os07g0208700	2714	2709
Os07t0208801-00	IRGSP-1.0	7	5876973	5879800	1	Os07g0208801	1791	1260
Os07t0208900-01	IRGSP-1.0	7	5880098	5884353	1	Os07g0208900	415	551
Os07t0209000-01	IRGSP-1.0	7	5885350	5889810	1	Os07g0209000	0	0
Os07t0209100-01	IRGSP-1.0	7	5890575	5894128	-1	Os07g0209100	434	501
Os07t0209201-00	IRGSP-1.0	7	5890901	5893832	1	Os07g0209201	0	0
Os07t0209401-00	IRGSP-1.0	7	5930850	5935137	1	Os07g0209401	5268	4396
Os07t0209500-01	IRGSP-1.0	7	5935165	5939024	1	Os07g0209500	0	0
Os07t0209600-00	IRGSP-1.0	7	5940038	5943934	-1	Os07g0209600	81	26
Os07t0209700-01	IRGSP-1.0	7	5945271	5946050	1	Os07g0209700	0	107
Os07t0209800-01	IRGSP-1.0	7	5951532	5955708	1	Os07g0209800	3141	166
Os07t0210000-01	IRGSP-1.0	7	5972103	5976618	1	Os07g0210000	0	2169
Os07t0210100-01	IRGSP-1.0	7	5976882	5979068	-1	Os07g0210100	5269	2169
Os07t0210800-00	IRGSP-1.0	7	6000383	6002257	-1	Os07g0210800	1237	1342
Os07t0211000-00	IRGSP-1.0	7	6017683	6020652	-1	Os07g0211000	5269	2169
Os07t0211101-00	IRGSP-1.0	7	6035953	6037209	1	Os07g0211101	2834	1955
Os07t0211200-01	IRGSP-1.0	7	6042977	6044306	1	Os07g0211200	0	1955
Os07t0211400-01	IRGSP-1.0	7	6052570	6060083	1	Os07g0211400	2574	1638
Os07t0211500-01	IRGSP-1.0	7	6062889	6069317	1	Os07g0211500	0	8
Os07t0211601-01	IRGSP-1.0	7	6088484	6093428	-1	Os07g0211601	0	2249
Os07t0211700-00	IRGSP-1.0	7	6089992	6091035	1	Os07g0211700	838	628
Os07t0211800-01	IRGSP-1.0	7	6108059	6115481	-1	Os07g0211800	0	0
Os07t0211900-01	IRGSP-1.0	7	6117890	6121772	-1	Os07g0211900	2055	2176
Os07t0212200-01	IRGSP-1.0	7	6134016	6136740	1	Os07g0212200	3914	2451
Os07t0212300-01	IRGSP-1.0	7	6137057	6141022	-1	Os07g0212300	1169	885
Os07t0212400-01	IRGSP-1.0	7	6146970	6152549	-1	Os07g0212400	644	623
Os07t0213300-02	IRGSP-1.0	7	6224889	6227944	-1	Os07g0213300	0	1271
Os07t0213400-01	IRGSP-1.0	7	6232648	6234546	1	Os07g0213400	5270	4397
Os07t0213500-01	IRGSP-1.0	7	6234898	6236824	-1	Os07g0213500	2715	1927
Os07t0213600-01	IRGSP-1.0	7	6239015	6239615	-1	Os07g0213600	0	552
Os07t0213800-01	IRGSP-1.0	7	6244163	6244880	-1	Os07g0213800	1266	552
Os07t0214100-01	IRGSP-1.0	7	6254882	6255558	-1	Os07g0214100	1266	552
Os07t0214300-01	IRGSP-1.0	7	6258917	6259662	-1	Os07g0214300	1266	552
Os07t0214600-01	IRGSP-1.0	7	6276107	6276753	-1	Os07g0214600	1266	552
Os07t0214900-00	IRGSP-1.0	7	6294479	6296305	-1	Os07g0214900	1047	111
Os07t0215050-00	IRGSP-1.0	7	6294761	6295698	1	Os07g0215050	494	409
Os07t0215200-01	IRGSP-1.0	7	6315737	6318057	-1	Os07g0215200	1166	601
Os07t0215500-01	IRGSP-1.0	7	6336198	6336838	-1	Os07g0215500	1266	552
Os07t0216100-01	IRGSP-1.0	7	6376133	6376887	-1	Os07g0216100	0	0
Os07t0216600-01	IRGSP-1.0	7	6416024	6416707	-1	Os07g0216600	5271	552
Os07t0216700-01	IRGSP-1.0	7	6432377	6433104	-1	Os07g0216700	5271	552
Os07t0217600-01	IRGSP-1.0	7	6494465	6501972	1	Os07g0217600	294	6
Os07t0217800-01	IRGSP-1.0	7	6502506	6503819	1	Os07g0217800	0	0
Os07t0218200-00	IRGSP-1.0	7	6516015	6522044	-1	Os07g0218200	524	158
Os07t0218600-01	IRGSP-1.0	7	6571285	6573172	-1	Os07g0218600	0	0
Os07t0218700-01	IRGSP-1.0	7	6574224	6577179	1	Os07g0218700	294	6
Os07t0218766-00	IRGSP-1.0	7	6574371	6576987	-1	Os07g0218766	326	186
Os07t0218832-00	IRGSP-1.0	7	6599749	6602659	-1	Os07g0218832	326	186
Os07t0219250-00	IRGSP-1.0	7	6609124	6609750	-1	Os07g0219250	28	104
Os07t0219300-01	IRGSP-1.0	7	6611130	6611756	-1	Os07g0219300	28	104
Os07t0219400-01	IRGSP-1.0	7	6613136	6613762	-1	Os07g0219400	28	104
Os07t0220000-01	IRGSP-1.0	7	6620316	6620931	-1	Os07g0220000	28	104
Os07t0220333-00	IRGSP-1.0	7	6632645	6635326	1	Os07g0220333	326	186
Os07t0220466-00	IRGSP-1.0	7	6650301	6650982	-1	Os07g0220466	12	55
Os07t0220600-01	IRGSP-1.0	7	6661040	6663408	1	Os07g0220600	0	0
Os07t0221300-01	IRGSP-1.0	7	6695014	6698622	-1	Os07g0221300	4794	4107
Os07t0222000-01	IRGSP-1.0	7	6745692	6746344	-1	Os07g0222000	0	552
Os07t0222200-01	IRGSP-1.0	7	6748608	6753793	-1	Os07g0222200	1706	1486
Os07t0222300-02	IRGSP-1.0	7	6763626	6765347	-1	Os07g0222300	2906	2818
Os07t0222700-01	IRGSP-1.0	7	6790809	6796518	1	Os07g0222700	0	2127
Os07t0222800-02	IRGSP-1.0	7	6799009	6799745	1	Os07g0222800	1745	649
Os07t0222900-01	IRGSP-1.0	7	6803395	6806607	1	Os07g0222900	0	0
Os07t0223100-01	IRGSP-1.0	7	6809283	6812420	1	Os07g0223100	158	152
Os07t0223400-01	IRGSP-1.0	7	6822700	6825665	1	Os07g0223400	158	152
Os07t0223700-00	IRGSP-1.0	7	6841477	6844677	1	Os07g0223700	0	0
Os07t0223766-01	IRGSP-1.0	7	6849842	6851728	-1	Os07g0223766	5056	4265
Os07t0224000-00	IRGSP-1.0	7	6865346	6866628	1	Os07g0224000	2193	2181
Os07t0224066-00	IRGSP-1.0	7	6865634	6866196	-1	Os07g0224066	2194	2302
Os07t0224132-01	IRGSP-1.0	7	6880883	6884359	1	Os07g0224132	0	847
Os07t0224550-01	IRGSP-1.0	7	6917753	6921834	-1	Os07g0224550	0	0
Os07t0224701-01	IRGSP-1.0	7	6934243	6935287	1	Os07g0224701	0	0
Os07t0224900-02	IRGSP-1.0	7	6949934	6951925	1	Os07g0224900	0	774
Os07t0225000-01	IRGSP-1.0	7	6954563	6955906	-1	Os07g0225000	0	0
Os07t0225100-01	IRGSP-1.0	7	6954839	6957953	1	Os07g0225100	0	2618
Os07t0225300-01	IRGSP-1.0	7	6968003	6969254	1	Os07g0225300	5	17
Os07t0226200-01	IRGSP-1.0	7	7053727	7054324	-1	Os07g0226200	0	0
Os07t0227200-01	IRGSP-1.0	7	7106967	7110125	1	Os07g0227200	0	0
Os07t0227300-00	IRGSP-1.0	7	7110702	7112739	-1	Os07g0227300	0	1
Os07t0227400-01	IRGSP-1.0	7	7120786	7126413	1	Os07g0227400	625	637
Os07t0227600-00	IRGSP-1.0	7	7139927	7140775	-1	Os07g0227600	2	9
Os07t0227700-01	IRGSP-1.0	7	7145549	7149736	1	Os07g0227700	0	4398
Os07t0227750-01	IRGSP-1.0	7	7152849	7155428	1	Os07g0227750	0	0
Os07t0227800-00	IRGSP-1.0	7	7152964	7158005	-1	Os07g0227800	0	305
Os07t0228300-00	IRGSP-1.0	7	7164859	7165599	1	Os07g0228300	1549	1234
Os07t0228400-01	IRGSP-1.0	7	7165550	7167725	-1	Os07g0228400	596	21
Os07t0228000-04	IRGSP-1.0	7	7168407	7171374	-1	Os07g0228000	2151	2206
Os07t0228900-01	IRGSP-1.0	7	7184023	7186977	-1	Os07g0228900	465	535
Os07t0229100-01	IRGSP-1.0	7	7198586	7201912	-1	Os07g0229100	465	535
Os07t0229200-01	IRGSP-1.0	7	7206630	7209537	-1	Os07g0229200	465	69
Os07t0229700-01	IRGSP-1.0	7	7224593	7228243	-1	Os07g0229700	4709	1770
Os07t0229800-01	IRGSP-1.0	7	7229170	7232294	-1	Os07g0229800	0	0
Os07t0229900-02	IRGSP-1.0	7	7233176	7235187	-1	Os07g0229900	2706	2529
Os07t0230400-01	IRGSP-1.0	7	7256141	7257814	1	Os07g0230400	0	0
Os07t0230500-00	IRGSP-1.0	7	7258734	7260552	-1	Os07g0230500	1824	1953
Os07t0230600-00	IRGSP-1.0	7	7268817	7269392	1	Os07g0230600	186	498
Os07t0230700-01	IRGSP-1.0	7	7273026	7274721	-1	Os07g0230700	0	2600
Os07t0231133-00	IRGSP-1.0	7	7301837	7302479	1	Os07g0231133	1230	270
Os07t0231400-01	IRGSP-1.0	7	7310637	7313002	1	Os07g0231400	4711	1338
Os07t0231500-01	IRGSP-1.0	7	7313552	7314685	1	Os07g0231500	2836	2507
Os07t0231700-00	IRGSP-1.0	7	7317228	7317584	1	Os07g0231700	0	0
Os07t0231800-02	IRGSP-1.0	7	7321743	7323788	1	Os07g0231800	0	2926
Os07t0231900-01	IRGSP-1.0	7	7324275	7329317	-1	Os07g0231900	0	196
Os07t0232100-00	IRGSP-1.0	7	7332804	7334253	-1	Os07g0232100	0	1616
Os07t0232200-01	IRGSP-1.0	7	7347805	7351531	1	Os07g0232200	0	202
Os07t0232300-01	IRGSP-1.0	7	7355735	7356567	-1	Os07g0232300	0	0
Os07t0232450-00	IRGSP-1.0	7	7368345	7370021	-1	Os07g0232450	5272	2290
Os07t0232800-00	IRGSP-1.0	7	7394486	7397577	1	Os07g0232800	208	406
