family	seqid1	sequid2
20	Os02t0267900-00	Os03t0155700-00
20	Os02t0267900-00	Os03t0155900-01
20	Os02t0267900-00	Os03t0156000-00
20	Os02t0267900-00	Os03t0156300-00
20	Os02t0267900-00	Os03t0336400-01
20	Os02t0267900-00	Os03t0377100-01
20	Os02t0267900-00	Os03t0428700-01
20	Os02t0267900-00	Os03t0822000-01
20	Os02t0267900-00	Os04t0228400-01
20	Os02t0267900-00	Os04t0583500-01
20	Os02t0267900-00	Os05t0276500-01
20	Os02t0267900-00	Os05t0277000-00
20	Os02t0267900-00	Os05t0477600-01
20	Os02t0267900-00	Os06t0108600-00
20	Os02t0267900-00	Os06t0621900-01
20	Os02t0267900-00	Os06t0718100-01
20	Os02t0267900-00	Os08t0561900-01
20	Os02t0267900-00	Os10t0439100-00
20	Os02t0267900-00	Os10t0439200-00
20	Os02t0267900-00	Os10t0535900-00
20	Os02t0267900-00	Os12t0546800-01
20	Os02t0268050-00	Os02t0268400-00
20	Os02t0268050-00	Os02t0268600-00
20	Os02t0268050-00	Os02t0744200-01
20	Os02t0268050-00	Os03t0155300-00
20	Os02t0268050-00	Os03t0155500-00
20	Os02t0268050-00	Os03t0155700-00
20	Os02t0268050-00	Os03t0155900-01
20	Os02t0268050-00	Os03t0156000-00
20	Os02t0268050-00	Os03t0156300-00
20	Os02t0268050-00	Os03t0336400-01
20	Os02t0268050-00	Os03t0377100-01
20	Os02t0268050-00	Os03t0428700-01
20	Os02t0268050-00	Os03t0822000-01
20	Os02t0268050-00	Os04t0228400-01
20	Os02t0268050-00	Os04t0583500-01
20	Os02t0268050-00	Os05t0276500-01
20	Os02t0268050-00	Os05t0277000-00
20	Os02t0268050-00	Os05t0477600-01
20	Os02t0268050-00	Os06t0108600-00
20	Os02t0268050-00	Os06t0621900-01
20	Os02t0268050-00	Os06t0718100-01
20	Os02t0268050-00	Os08t0561900-01
20	Os02t0268050-00	Os10t0439100-00
20	Os02t0268050-00	Os10t0439200-00
20	Os02t0268050-00	Os10t0535900-00
20	Os02t0268050-00	Os12t0546800-01
20	Os02t0268400-00	Os02t0268600-00
20	Os02t0268400-00	Os02t0744200-01
20	Os02t0268400-00	Os03t0155300-00
20	Os02t0268400-00	Os03t0155500-00
20	Os02t0268400-00	Os03t0155700-00
20	Os02t0268400-00	Os03t0155900-01
20	Os02t0268400-00	Os03t0156000-00
20	Os02t0268400-00	Os03t0156300-00
20	Os02t0268400-00	Os03t0336400-01
20	Os02t0268400-00	Os03t0377100-01
20	Os02t0268400-00	Os03t0428700-01
20	Os02t0268400-00	Os03t0822000-01
20	Os02t0268400-00	Os04t0228400-01
20	Os02t0268400-00	Os04t0583500-01
20	Os02t0268400-00	Os05t0276500-01
20	Os02t0268400-00	Os05t0277000-00
20	Os02t0268400-00	Os05t0477600-01
20	Os02t0268400-00	Os06t0108600-00
20	Os02t0268400-00	Os06t0621900-01
20	Os02t0268400-00	Os06t0718100-01
20	Os02t0268400-00	Os08t0561900-01
20	Os02t0268400-00	Os10t0439100-00
20	Os02t0268400-00	Os10t0439200-00
20	Os02t0268400-00	Os10t0535900-00
20	Os02t0268400-00	Os12t0546800-01
20	Os02t0268600-00	Os02t0744200-01
20	Os02t0268600-00	Os03t0155300-00
20	Os02t0268600-00	Os03t0155500-00
20	Os02t0268600-00	Os03t0155700-00
20	Os02t0268600-00	Os03t0155900-01
20	Os02t0268600-00	Os03t0156000-00
20	Os02t0268600-00	Os03t0156300-00
20	Os02t0268600-00	Os03t0336400-01
20	Os02t0268600-00	Os03t0377100-01
20	Os02t0268600-00	Os03t0428700-01
20	Os02t0268600-00	Os03t0822000-01
20	Os02t0268600-00	Os04t0228400-01
20	Os02t0268600-00	Os04t0583500-01
20	Os02t0268600-00	Os05t0276500-01
20	Os02t0268600-00	Os05t0277000-00
20	Os02t0268600-00	Os05t0477600-01
20	Os02t0268600-00	Os06t0108600-00
20	Os02t0268600-00	Os06t0621900-01
20	Os02t0268600-00	Os06t0718100-01
20	Os02t0268600-00	Os08t0561900-01
20	Os02t0268600-00	Os10t0439100-00
20	Os02t0268600-00	Os10t0439200-00
20	Os02t0268600-00	Os10t0535900-00
20	Os02t0268600-00	Os12t0546800-01
20	Os02t0744200-01	Os03t0155300-00
20	Os02t0744200-01	Os03t0155500-00
20	Os02t0744200-01	Os03t0155700-00
20	Os02t0744200-01	Os03t0155900-01
20	Os02t0744200-01	Os03t0156000-00
20	Os02t0744200-01	Os03t0156300-00
20	Os02t0744200-01	Os03t0336400-01
20	Os02t0744200-01	Os03t0377100-01
20	Os02t0744200-01	Os03t0428700-01
20	Os02t0744200-01	Os03t0822000-01
20	Os02t0744200-01	Os04t0228400-01
20	Os02t0744200-01	Os04t0583500-01
20	Os02t0744200-01	Os05t0276500-01
20	Os02t0744200-01	Os05t0277000-00
20	Os02t0744200-01	Os05t0477600-01
20	Os02t0744200-01	Os06t0108600-00
20	Os02t0744200-01	Os06t0621900-01
20	Os02t0744200-01	Os06t0718100-01
20	Os02t0744200-01	Os08t0561900-01
20	Os02t0744200-01	Os10t0439100-00
20	Os02t0744200-01	Os10t0439200-00
20	Os02t0744200-01	Os10t0535900-00
20	Os02t0744200-01	Os12t0546800-01
20	Os03t0155300-00	Os03t0155500-00
20	Os03t0155300-00	Os03t0155700-00
20	Os03t0155300-00	Os03t0155900-01
20	Os03t0155300-00	Os03t0156000-00
20	Os03t0155300-00	Os03t0156300-00
20	Os03t0155300-00	Os03t0336400-01
20	Os03t0155300-00	Os03t0377100-01
20	Os03t0155300-00	Os03t0428700-01
20	Os03t0155300-00	Os03t0822000-01
20	Os03t0155300-00	Os04t0228400-01
20	Os03t0155300-00	Os04t0583500-01
20	Os03t0155300-00	Os05t0276500-01
20	Os03t0155300-00	Os05t0277000-00
20	Os03t0155300-00	Os05t0477600-01
20	Os03t0155300-00	Os06t0108600-00
20	Os03t0155300-00	Os06t0621900-01
20	Os03t0155300-00	Os06t0718100-01
20	Os03t0155300-00	Os08t0561900-01
20	Os03t0155300-00	Os10t0439100-00
20	Os03t0155300-00	Os10t0439200-00
20	Os03t0155300-00	Os10t0535900-00
20	Os03t0155300-00	Os12t0546800-01
20	Os03t0155500-00	Os03t0155700-00
20	Os03t0155500-00	Os03t0155900-01
20	Os03t0155500-00	Os03t0156000-00
20	Os03t0155500-00	Os03t0156300-00
20	Os03t0155500-00	Os03t0336400-01
20	Os03t0155500-00	Os03t0377100-01
20	Os03t0155500-00	Os03t0428700-01
20	Os03t0155500-00	Os03t0822000-01
20	Os03t0155500-00	Os04t0228400-01
20	Os03t0155500-00	Os04t0583500-01
20	Os03t0155500-00	Os05t0276500-01
20	Os03t0155500-00	Os05t0277000-00
20	Os03t0155500-00	Os05t0477600-01
20	Os03t0155500-00	Os06t0108600-00
20	Os03t0155500-00	Os06t0621900-01
20	Os03t0155500-00	Os06t0718100-01
20	Os03t0155500-00	Os08t0561900-01
20	Os03t0155500-00	Os10t0439100-00
20	Os03t0155500-00	Os10t0439200-00
20	Os03t0155500-00	Os10t0535900-00
20	Os03t0155500-00	Os12t0546800-01
20	Os03t0155700-00	Os03t0155900-01
20	Os03t0155700-00	Os03t0156000-00
20	Os03t0155700-00	Os03t0156300-00
20	Os03t0155700-00	Os03t0336400-01
20	Os03t0155700-00	Os03t0377100-01
20	Os03t0155700-00	Os03t0428700-01
20	Os03t0155700-00	Os03t0822000-01
20	Os03t0155700-00	Os04t0228400-01
20	Os03t0155700-00	Os04t0583500-01
20	Os03t0155700-00	Os05t0276500-01
20	Os03t0155700-00	Os05t0277000-00
20	Os03t0155700-00	Os05t0477600-01
20	Os03t0155700-00	Os06t0108600-00
20	Os03t0155700-00	Os06t0621900-01
20	Os03t0155700-00	Os06t0718100-01
20	Os03t0155700-00	Os08t0561900-01
20	Os03t0155700-00	Os10t0439100-00
20	Os03t0155700-00	Os10t0439200-00
20	Os03t0155700-00	Os10t0535900-00
20	Os03t0155700-00	Os12t0546800-01
20	Os03t0155900-01	Os03t0156000-00
20	Os03t0155900-01	Os03t0156300-00
20	Os03t0155900-01	Os03t0336400-01
20	Os03t0155900-01	Os03t0377100-01
20	Os03t0155900-01	Os03t0428700-01
20	Os03t0155900-01	Os03t0822000-01
20	Os03t0155900-01	Os04t0228400-01
20	Os03t0155900-01	Os04t0583500-01
20	Os03t0155900-01	Os05t0276500-01
20	Os03t0155900-01	Os05t0277000-00
20	Os03t0155900-01	Os05t0477600-01
20	Os03t0155900-01	Os06t0108600-00
20	Os03t0155900-01	Os06t0621900-01
20	Os03t0155900-01	Os06t0718100-01
20	Os03t0155900-01	Os08t0561900-01
20	Os03t0155900-01	Os10t0439100-00
20	Os03t0155900-01	Os10t0439200-00
20	Os03t0155900-01	Os10t0535900-00
20	Os03t0155900-01	Os12t0546800-01
20	Os03t0156000-00	Os03t0156300-00
20	Os03t0156000-00	Os03t0336400-01
20	Os03t0156000-00	Os03t0377100-01
20	Os03t0156000-00	Os03t0428700-01
20	Os03t0156000-00	Os03t0822000-01
20	Os03t0156000-00	Os04t0228400-01
20	Os03t0156000-00	Os04t0583500-01
20	Os03t0156000-00	Os05t0276500-01
20	Os03t0156000-00	Os05t0277000-00
20	Os03t0156000-00	Os05t0477600-01
20	Os03t0156000-00	Os06t0108600-00
20	Os03t0156000-00	Os06t0621900-01
20	Os03t0156000-00	Os06t0718100-01
20	Os03t0156000-00	Os08t0561900-01
20	Os03t0156000-00	Os10t0439100-00
20	Os03t0156000-00	Os10t0439200-00
20	Os03t0156000-00	Os10t0535900-00
20	Os03t0156000-00	Os12t0546800-01
20	Os03t0156300-00	Os03t0336400-01
20	Os03t0156300-00	Os03t0377100-01
20	Os03t0156300-00	Os03t0428700-01
20	Os03t0156300-00	Os03t0822000-01
20	Os03t0156300-00	Os04t0228400-01
20	Os03t0156300-00	Os04t0583500-01
20	Os03t0156300-00	Os05t0276500-01
20	Os03t0156300-00	Os05t0277000-00
20	Os03t0156300-00	Os05t0477600-01
20	Os03t0156300-00	Os06t0108600-00
20	Os03t0156300-00	Os06t0621900-01
20	Os03t0156300-00	Os06t0718100-01
20	Os03t0156300-00	Os08t0561900-01
20	Os03t0156300-00	Os10t0439100-00
20	Os03t0156300-00	Os10t0439200-00
20	Os03t0156300-00	Os10t0535900-00
20	Os03t0156300-00	Os12t0546800-01
20	Os03t0336400-01	Os03t0377100-01
20	Os03t0336400-01	Os03t0428700-01
20	Os03t0336400-01	Os03t0822000-01
20	Os03t0336400-01	Os04t0228400-01
20	Os03t0336400-01	Os04t0583500-01
20	Os03t0336400-01	Os05t0276500-01
20	Os03t0336400-01	Os05t0277000-00
20	Os03t0336400-01	Os05t0477600-01
20	Os03t0336400-01	Os06t0108600-00
20	Os03t0336400-01	Os06t0621900-01
20	Os03t0336400-01	Os06t0718100-01
20	Os03t0336400-01	Os08t0561900-01
20	Os03t0336400-01	Os10t0439100-00
20	Os03t0336400-01	Os10t0439200-00
20	Os03t0336400-01	Os10t0535900-00
20	Os03t0336400-01	Os12t0546800-01
20	Os03t0377100-01	Os03t0428700-01
20	Os03t0377100-01	Os03t0822000-01
20	Os03t0377100-01	Os04t0228400-01
20	Os03t0377100-01	Os04t0583500-01
20	Os03t0377100-01	Os05t0276500-01
20	Os03t0377100-01	Os05t0277000-00
20	Os03t0377100-01	Os05t0477600-01
20	Os03t0377100-01	Os06t0108600-00
20	Os03t0377100-01	Os06t0621900-01
20	Os03t0377100-01	Os06t0718100-01
20	Os03t0377100-01	Os08t0561900-01
20	Os03t0377100-01	Os10t0439100-00
20	Os03t0377100-01	Os10t0439200-00
20	Os03t0377100-01	Os10t0535900-00
20	Os03t0377100-01	Os12t0546800-01
20	Os03t0428700-01	Os03t0822000-01
20	Os03t0428700-01	Os04t0228400-01
20	Os03t0428700-01	Os04t0583500-01
20	Os03t0428700-01	Os05t0276500-01
20	Os03t0428700-01	Os05t0277000-00
20	Os03t0428700-01	Os05t0477600-01
20	Os03t0428700-01	Os06t0108600-00
20	Os03t0428700-01	Os06t0621900-01
20	Os03t0428700-01	Os06t0718100-01
20	Os03t0428700-01	Os08t0561900-01
20	Os03t0428700-01	Os10t0439100-00
20	Os03t0428700-01	Os10t0439200-00
20	Os03t0428700-01	Os10t0535900-00
20	Os03t0428700-01	Os12t0546800-01
20	Os03t0822000-01	Os04t0228400-01
20	Os03t0822000-01	Os04t0583500-01
20	Os03t0822000-01	Os05t0276500-01
20	Os03t0822000-01	Os05t0277000-00
20	Os03t0822000-01	Os05t0477600-01
20	Os03t0822000-01	Os06t0108600-00
20	Os03t0822000-01	Os06t0621900-01
20	Os03t0822000-01	Os06t0718100-01
20	Os03t0822000-01	Os08t0561900-01
20	Os03t0822000-01	Os10t0439100-00
20	Os03t0822000-01	Os10t0439200-00
20	Os03t0822000-01	Os10t0535900-00
20	Os03t0822000-01	Os12t0546800-01
20	Os04t0228400-01	Os04t0583500-01
20	Os04t0228400-01	Os05t0276500-01
20	Os04t0228400-01	Os05t0277000-00
20	Os04t0228400-01	Os05t0477600-01
20	Os04t0228400-01	Os06t0108600-00
20	Os04t0228400-01	Os06t0621900-01
20	Os04t0228400-01	Os06t0718100-01
20	Os04t0228400-01	Os08t0561900-01
20	Os04t0228400-01	Os10t0439100-00
20	Os04t0228400-01	Os10t0439200-00
20	Os04t0228400-01	Os10t0535900-00
20	Os04t0228400-01	Os12t0546800-01
20	Os04t0583500-01	Os05t0276500-01
20	Os04t0583500-01	Os05t0277000-00
20	Os04t0583500-01	Os05t0477600-01
20	Os04t0583500-01	Os06t0108600-00
20	Os04t0583500-01	Os06t0621900-01
20	Os04t0583500-01	Os06t0718100-01
20	Os04t0583500-01	Os08t0561900-01
20	Os04t0583500-01	Os10t0439100-00
20	Os04t0583500-01	Os10t0439200-00
20	Os04t0583500-01	Os10t0535900-00
20	Os04t0583500-01	Os12t0546800-01
20	Os05t0276500-01	Os05t0277000-00
20	Os05t0276500-01	Os05t0477600-01
20	Os05t0276500-01	Os06t0108600-00
20	Os05t0276500-01	Os06t0621900-01
20	Os05t0276500-01	Os06t0718100-01
20	Os05t0276500-01	Os08t0561900-01
20	Os05t0276500-01	Os10t0439100-00
20	Os05t0276500-01	Os10t0439200-00
20	Os05t0276500-01	Os10t0535900-00
20	Os05t0276500-01	Os12t0546800-01
20	Os05t0277000-00	Os05t0477600-01
20	Os05t0277000-00	Os06t0108600-00
20	Os05t0277000-00	Os06t0621900-01
20	Os05t0277000-00	Os06t0718100-01
20	Os05t0277000-00	Os08t0561900-01
20	Os05t0277000-00	Os10t0439100-00
20	Os05t0277000-00	Os10t0439200-00
20	Os05t0277000-00	Os10t0535900-00
20	Os05t0277000-00	Os12t0546800-01
20	Os05t0477600-01	Os06t0108600-00
20	Os05t0477600-01	Os06t0621900-01
20	Os05t0477600-01	Os06t0718100-01
20	Os05t0477600-01	Os08t0561900-01
20	Os05t0477600-01	Os10t0439100-00
20	Os05t0477600-01	Os10t0439200-00
20	Os05t0477600-01	Os10t0535900-00
20	Os05t0477600-01	Os12t0546800-01
20	Os06t0108600-00	Os06t0621900-01
20	Os06t0108600-00	Os06t0718100-01
20	Os06t0108600-00	Os08t0561900-01
20	Os06t0108600-00	Os10t0439100-00
20	Os06t0108600-00	Os10t0439200-00
20	Os06t0108600-00	Os10t0535900-00
20	Os06t0108600-00	Os12t0546800-01
20	Os06t0621900-01	Os06t0718100-01
20	Os06t0621900-01	Os08t0561900-01
20	Os06t0621900-01	Os10t0439100-00
20	Os06t0621900-01	Os10t0439200-00
20	Os06t0621900-01	Os10t0535900-00
20	Os06t0621900-01	Os12t0546800-01
20	Os06t0718100-01	Os08t0561900-01
20	Os06t0718100-01	Os10t0439100-00
20	Os06t0718100-01	Os10t0439200-00
20	Os06t0718100-01	Os10t0535900-00
20	Os06t0718100-01	Os12t0546800-01
20	Os08t0561900-01	Os10t0439100-00
20	Os08t0561900-01	Os10t0439200-00
20	Os08t0561900-01	Os10t0535900-00
20	Os08t0561900-01	Os12t0546800-01
20	Os10t0439100-00	Os10t0439200-00
20	Os10t0439100-00	Os10t0535900-00
20	Os10t0439100-00	Os12t0546800-01
20	Os10t0439200-00	Os10t0535900-00
20	Os10t0439200-00	Os12t0546800-01
20	Os10t0535900-00	Os12t0546800-01
21	Os01t0622600-01	Os01t0808400-01
21	Os01t0622600-01	Os01t0832300-00
21	Os01t0622600-01	Os02t0685900-00
21	Os01t0622600-01	Os02t0832000-01
21	Os01t0622600-01	Os03t0128700-01
21	Os01t0622600-01	Os03t0688300-01
21	Os01t0622600-01	Os03t0788500-01
21	Os01t0622600-01	Os03t0789000-00
21	Os01t0622600-01	Os03t0808600-01
21	Os01t0622600-01	Os04t0503200-01
21	Os01t0622600-01	Os04t0560600-01
21	Os01t0622600-01	Os04t0584600-03
21	Os01t0622600-01	Os05t0467000-02
21	Os01t0622600-01	Os05t0489900-01
21	Os01t0622600-01	Os05t0491900-00
21	Os01t0622600-01	Os05t0585500-01
21	Os01t0622600-01	Os06t0127300-01
21	Os01t0622600-01	Os07t0161600-01
21	Os01t0622600-01	Os07t0515100-01
21	Os01t0622600-01	Os07t0568600-01
21	Os01t0622600-01	Os07t0619800-01
21	Os01t0622600-01	Os08t0540400-01
21	Os01t0622600-01	Os09t0514200-01
21	Os01t0622600-01	Os10t0539600-01
21	Os01t0622600-01	Os11t0136600-00
21	Os01t0622600-01	Os11t0171500-01
21	Os01t0622600-01	Os12t0133500-00
21	Os01t0622600-01	Os12t0169800-00
21	Os01t0622600-01	Os12t0230200-02
21	Os01t0622600-01	Os12t0486600-00
21	Os01t0622600-01	Os12t0487250-01
21	Os01t0808400-01	Os01t0832300-00
21	Os01t0808400-01	Os02t0685900-00
21	Os01t0808400-01	Os02t0832000-01
21	Os01t0808400-01	Os03t0128700-01
21	Os01t0808400-01	Os03t0688300-01
21	Os01t0808400-01	Os03t0788500-01
21	Os01t0808400-01	Os03t0789000-00
21	Os01t0808400-01	Os03t0808600-01
21	Os01t0808400-01	Os04t0503200-01
21	Os01t0808400-01	Os04t0560600-01
21	Os01t0808400-01	Os04t0584600-03
21	Os01t0808400-01	Os05t0467000-02
21	Os01t0808400-01	Os05t0489900-01
21	Os01t0808400-01	Os05t0491900-00
21	Os01t0808400-01	Os05t0585500-01
21	Os01t0808400-01	Os06t0127300-01
21	Os01t0808400-01	Os07t0161600-01
21	Os01t0808400-01	Os07t0515100-01
21	Os01t0808400-01	Os07t0568600-01
21	Os01t0808400-01	Os07t0619800-01
21	Os01t0808400-01	Os08t0540400-01
21	Os01t0808400-01	Os09t0514200-01
21	Os01t0808400-01	Os10t0539600-01
21	Os01t0808400-01	Os11t0136600-00
21	Os01t0808400-01	Os11t0171500-01
21	Os01t0808400-01	Os12t0133500-00
21	Os01t0808400-01	Os12t0169800-00
21	Os01t0808400-01	Os12t0230200-02
21	Os01t0808400-01	Os12t0486600-00
21	Os01t0808400-01	Os12t0487250-01
21	Os01t0832300-00	Os02t0685900-00
21	Os01t0832300-00	Os02t0832000-01
21	Os01t0832300-00	Os03t0128700-01
21	Os01t0832300-00	Os03t0688300-01
21	Os01t0832300-00	Os03t0788500-01
21	Os01t0832300-00	Os03t0789000-00
21	Os01t0832300-00	Os03t0808600-01
21	Os01t0832300-00	Os04t0503200-01
21	Os01t0832300-00	Os04t0560600-01
21	Os01t0832300-00	Os04t0584600-03
21	Os01t0832300-00	Os05t0467000-02
21	Os01t0832300-00	Os05t0489900-01
21	Os01t0832300-00	Os05t0491900-00
21	Os01t0832300-00	Os05t0585500-01
21	Os01t0832300-00	Os06t0127300-01
21	Os01t0832300-00	Os07t0161600-01
21	Os01t0832300-00	Os07t0515100-01
21	Os01t0832300-00	Os07t0568600-01
21	Os01t0832300-00	Os07t0619800-01
21	Os01t0832300-00	Os08t0540400-01
21	Os01t0832300-00	Os09t0514200-01
21	Os01t0832300-00	Os10t0539600-01
21	Os01t0832300-00	Os11t0136600-00
21	Os01t0832300-00	Os11t0171500-01
21	Os01t0832300-00	Os12t0133500-00
21	Os01t0832300-00	Os12t0169800-00
21	Os01t0832300-00	Os12t0230200-02
21	Os01t0832300-00	Os12t0486600-00
21	Os01t0832300-00	Os12t0487250-01
21	Os02t0685900-00	Os02t0832000-01
21	Os02t0685900-00	Os03t0128700-01
21	Os02t0685900-00	Os03t0688300-01
21	Os02t0685900-00	Os03t0788500-01
21	Os02t0685900-00	Os03t0789000-00
21	Os02t0685900-00	Os03t0808600-01
21	Os02t0685900-00	Os04t0503200-01
21	Os02t0685900-00	Os04t0560600-01
21	Os02t0685900-00	Os04t0584600-03
21	Os02t0685900-00	Os05t0467000-02
21	Os02t0685900-00	Os05t0489900-01
21	Os02t0685900-00	Os05t0491900-00
21	Os02t0685900-00	Os05t0585500-01
21	Os02t0685900-00	Os06t0127300-01
21	Os02t0685900-00	Os07t0161600-01
21	Os02t0685900-00	Os07t0515100-01
21	Os02t0685900-00	Os07t0568600-01
21	Os02t0685900-00	Os07t0619800-01
21	Os02t0685900-00	Os08t0540400-01
21	Os02t0685900-00	Os09t0514200-01
21	Os02t0685900-00	Os10t0539600-01
21	Os02t0685900-00	Os11t0136600-00
21	Os02t0685900-00	Os11t0171500-01
21	Os02t0685900-00	Os12t0133500-00
21	Os02t0685900-00	Os12t0169800-00
21	Os02t0685900-00	Os12t0230200-02
21	Os02t0685900-00	Os12t0486600-00
21	Os02t0685900-00	Os12t0487250-01
21	Os02t0832000-01	Os03t0128700-01
21	Os02t0832000-01	Os03t0688300-01
21	Os02t0832000-01	Os03t0788500-01
21	Os02t0832000-01	Os03t0789000-00
21	Os02t0832000-01	Os03t0808600-01
21	Os02t0832000-01	Os04t0503200-01
21	Os02t0832000-01	Os04t0560600-01
21	Os02t0832000-01	Os04t0584600-03
21	Os02t0832000-01	Os05t0467000-02
21	Os02t0832000-01	Os05t0489900-01
21	Os02t0832000-01	Os05t0491900-00
21	Os02t0832000-01	Os05t0585500-01
21	Os02t0832000-01	Os06t0127300-01
21	Os02t0832000-01	Os07t0161600-01
21	Os02t0832000-01	Os07t0515100-01
21	Os02t0832000-01	Os07t0568600-01
21	Os02t0832000-01	Os07t0619800-01
21	Os02t0832000-01	Os08t0540400-01
21	Os02t0832000-01	Os09t0514200-01
21	Os02t0832000-01	Os10t0539600-01
21	Os02t0832000-01	Os11t0136600-00
21	Os02t0832000-01	Os11t0171500-01
21	Os02t0832000-01	Os12t0133500-00
21	Os02t0832000-01	Os12t0169800-00
21	Os02t0832000-01	Os12t0230200-02
21	Os02t0832000-01	Os12t0486600-00
21	Os02t0832000-01	Os12t0487250-01
21	Os03t0128700-01	Os03t0688300-01
21	Os03t0128700-01	Os03t0788500-01
21	Os03t0128700-01	Os03t0789000-00
21	Os03t0128700-01	Os03t0808600-01
21	Os03t0128700-01	Os04t0503200-01
21	Os03t0128700-01	Os04t0560600-01
21	Os03t0128700-01	Os04t0584600-03
21	Os03t0128700-01	Os05t0467000-02
21	Os03t0128700-01	Os05t0489900-01
21	Os03t0128700-01	Os05t0491900-00
21	Os03t0128700-01	Os05t0585500-01
21	Os03t0128700-01	Os06t0127300-01
21	Os03t0128700-01	Os07t0161600-01
21	Os03t0128700-01	Os07t0515100-01
21	Os03t0128700-01	Os07t0568600-01
21	Os03t0128700-01	Os07t0619800-01
21	Os03t0128700-01	Os08t0540400-01
21	Os03t0128700-01	Os09t0514200-01
21	Os03t0128700-01	Os10t0539600-01
21	Os03t0128700-01	Os11t0136600-00
21	Os03t0128700-01	Os11t0171500-01
21	Os03t0128700-01	Os12t0133500-00
21	Os03t0128700-01	Os12t0169800-00
21	Os03t0128700-01	Os12t0230200-02
21	Os03t0128700-01	Os12t0486600-00
21	Os03t0128700-01	Os12t0487250-01
21	Os03t0688300-01	Os03t0788500-01
21	Os03t0688300-01	Os03t0789000-00
21	Os03t0688300-01	Os03t0808600-01
21	Os03t0688300-01	Os04t0503200-01
21	Os03t0688300-01	Os04t0560600-01
21	Os03t0688300-01	Os04t0584600-03
21	Os03t0688300-01	Os05t0467000-02
21	Os03t0688300-01	Os05t0489900-01
21	Os03t0688300-01	Os05t0491900-00
21	Os03t0688300-01	Os05t0585500-01
21	Os03t0688300-01	Os06t0127300-01
21	Os03t0688300-01	Os07t0161600-01
21	Os03t0688300-01	Os07t0515100-01
21	Os03t0688300-01	Os07t0568600-01
21	Os03t0688300-01	Os07t0619800-01
21	Os03t0688300-01	Os08t0540400-01
21	Os03t0688300-01	Os09t0514200-01
21	Os03t0688300-01	Os10t0539600-01
21	Os03t0688300-01	Os11t0136600-00
21	Os03t0688300-01	Os11t0171500-01
21	Os03t0688300-01	Os12t0133500-00
21	Os03t0688300-01	Os12t0169800-00
21	Os03t0688300-01	Os12t0230200-02
21	Os03t0688300-01	Os12t0486600-00
21	Os03t0688300-01	Os12t0487250-01
21	Os03t0788500-01	Os03t0789000-00
21	Os03t0788500-01	Os03t0808600-01
21	Os03t0788500-01	Os04t0503200-01
21	Os03t0788500-01	Os04t0560600-01
21	Os03t0788500-01	Os04t0584600-03
21	Os03t0788500-01	Os05t0467000-02
21	Os03t0788500-01	Os05t0489900-01
21	Os03t0788500-01	Os05t0491900-00
21	Os03t0788500-01	Os05t0585500-01
21	Os03t0788500-01	Os06t0127300-01
21	Os03t0788500-01	Os07t0161600-01
21	Os03t0788500-01	Os07t0515100-01
21	Os03t0788500-01	Os07t0568600-01
21	Os03t0788500-01	Os07t0619800-01
21	Os03t0788500-01	Os08t0540400-01
21	Os03t0788500-01	Os09t0514200-01
21	Os03t0788500-01	Os10t0539600-01
21	Os03t0788500-01	Os11t0136600-00
21	Os03t0788500-01	Os11t0171500-01
21	Os03t0788500-01	Os12t0133500-00
21	Os03t0788500-01	Os12t0169800-00
21	Os03t0788500-01	Os12t0230200-02
21	Os03t0788500-01	Os12t0486600-00
21	Os03t0788500-01	Os12t0487250-01
21	Os03t0789000-00	Os03t0808600-01
21	Os03t0789000-00	Os04t0503200-01
21	Os03t0789000-00	Os04t0560600-01
21	Os03t0789000-00	Os04t0584600-03
21	Os03t0789000-00	Os05t0467000-02
21	Os03t0789000-00	Os05t0489900-01
21	Os03t0789000-00	Os05t0491900-00
21	Os03t0789000-00	Os05t0585500-01
21	Os03t0789000-00	Os06t0127300-01
21	Os03t0789000-00	Os07t0161600-01
21	Os03t0789000-00	Os07t0515100-01
21	Os03t0789000-00	Os07t0568600-01
21	Os03t0789000-00	Os07t0619800-01
21	Os03t0789000-00	Os08t0540400-01
21	Os03t0789000-00	Os09t0514200-01
21	Os03t0789000-00	Os10t0539600-01
21	Os03t0789000-00	Os11t0136600-00
21	Os03t0789000-00	Os11t0171500-01
21	Os03t0789000-00	Os12t0133500-00
21	Os03t0789000-00	Os12t0169800-00
21	Os03t0789000-00	Os12t0230200-02
21	Os03t0789000-00	Os12t0486600-00
21	Os03t0789000-00	Os12t0487250-01
21	Os03t0808600-01	Os04t0503200-01
21	Os03t0808600-01	Os04t0560600-01
21	Os03t0808600-01	Os04t0584600-03
21	Os03t0808600-01	Os05t0467000-02
21	Os03t0808600-01	Os05t0489900-01
21	Os03t0808600-01	Os05t0491900-00
21	Os03t0808600-01	Os05t0585500-01
21	Os03t0808600-01	Os06t0127300-01
21	Os03t0808600-01	Os07t0161600-01
21	Os03t0808600-01	Os07t0515100-01
21	Os03t0808600-01	Os07t0568600-01
21	Os03t0808600-01	Os07t0619800-01
21	Os03t0808600-01	Os08t0540400-01
21	Os03t0808600-01	Os09t0514200-01
21	Os03t0808600-01	Os10t0539600-01
21	Os03t0808600-01	Os11t0136600-00
21	Os03t0808600-01	Os11t0171500-01
21	Os03t0808600-01	Os12t0133500-00
21	Os03t0808600-01	Os12t0169800-00
21	Os03t0808600-01	Os12t0230200-02
